RX,RY,RZ,CZ
1.0925696719907565e-15,8.520213565094768e-16,-4.625929269271485e-17,7.064011507912791e-05
1.083317813455882e-15,8.520213565075417e-16,-3.700743415417188e-17,0.00011097664897318844
1.0740659549209986e-15,8.520213565056099e-16,-3.700743415417188e-17,0.00015851022516983243
1.074065954924653e-15,8.890287906578544e-16,-1.850371707708594e-17,8.515124925351086e-05
1.0740659549282963e-15,8.520213565017579e-16,0.0,9.681056414220841e-05
1.055562237854844e-15,8.70525073576923e-16,-2.7755575615628914e-17,0.00014463178684672508
1.0833178134741022e-15,8.612732150364619e-16,-4.625929269271485e-17,7.152785177930492e-05
1.0648140964006353e-15,8.705250735730905e-16,-2.7755575615628914e-17,0.00011023682528456312
1.0463103793271624e-15,8.890287906482658e-16,-1.850371707708594e-17,0.0001578166663450146
1.0740659549463966e-15,8.520213564921864e-16,-3.700743415417188e-17,8.441372473955329e-05
1.0185548037187344e-15,8.705250735673677e-16,-3.700743415417188e-17,9.767401267995961e-05
1.0648140964150365e-15,8.150139223342086e-16,-2.7755575615628914e-17,0.00014552098989979446
1.0463103793415326e-15,8.612732150250258e-16,1.850371707708594e-17,7.235175099186269e-05
1.0370585208065631e-15,8.612732150231317e-16,-1.850371707708594e-17,0.00010955767666731622
1.0555622378872147e-15,8.150139223285254e-16,-9.25185853854297e-18,0.00015718238864173692
1.037058520813685e-15,8.242657808651812e-16,-1.850371707708594e-17,8.373560682907085e-05
1.0648140964328638e-15,8.335176394018387e-16,-1.850371707708594e-17,9.847647307566567e-05
1.0463103793593207e-15,8.242657808614143e-16,-1.850371707708594e-17,0.00014634932683980966
1.0648140964399416e-15,8.520213564751653e-16,-9.25185853854297e-18,7.311652763888692e-05
1.0370585208278407e-15,8.612732150118321e-16,-3.700743415417188e-17,0.00010893460246640092
1.0370585208313588e-15,8.427694979328747e-16,9.25185853854297e-18,0.0001566028633989081
1.055562237911956e-15,8.427694979310062e-16,-1.850371707708594e-17,8.31124041423763e-05
1.055562237915461e-15,8.335176393905976e-16,-2.7755575615628914e-17,9.92224364211505e-05
1.0185548037647873e-15,8.335176393887355e-16,0.0,0.00014712124979963159
1.0463103793839053e-15,8.612732150025047e-16,-2.7755575615628914e-17,7.382655180369481e-05
1.0370585208488445e-15,8.520213564621052e-16,-4.625929269271485e-17,0.00010836334136080335
1.0555622379294037e-15,8.520213564602516e-16,9.25185853854297e-18,0.00015607389671172252
1.0185548037786992e-15,8.705250735354877e-16,-1.850371707708594e-17,8.253995636316943e-05
1.037058520859248e-15,8.427694979180117e-16,0.0,9.991606520189655e-05
1.0185548037856146e-15,8.612732149932539e-16,-3.700743415417188e-17,0.0001478408856810252
1.0278066623276014e-15,8.427694979143265e-16,-9.251858538542972e-18,7.448587325593798e-05
1.0370585208695829e-15,8.427694979124889e-16,-1.850371707708594e-17,0.0001078399469335531
1.0278066623344702e-15,8.427694979106537e-16,-1.850371707708594e-17,0.00015559160534698476
1.046310379414981e-15,8.242657808317348e-16,-2.7755575615628914e-17,8.201441060709056e-05
1.027806662341312e-15,8.242657808299062e-16,9.25185853854297e-18,0.00010056121684837486
1.0278066623447222e-15,8.520213564437092e-16,-4.625929269271485e-17,0.00014851205945541913
1.0278066623481226e-15,8.242657808262567e-16,-1.850371707708594e-17,7.509824454767736e-05
1.0185548038129744e-15,8.335176393629792e-16,-2.0543252740130515e-33,0.00010736076499004382
1.0000510867392783e-15,8.612732149767906e-16,-6.476300976980079e-17,0.00015515239428808808
1.0093029452812032e-15,8.1501392228226225e-16,-4.625929269271485e-17,8.153219909952108e-05
1.0000510867460341e-15,8.057620637419079e-16,-5.551115123125783e-17,0.00010116146569288102
1.0093029452879424e-15,8.335176393557276e-16,-2.7755575615628914e-17,0.00014913831591438444
1.0185548038298454e-15,8.057620637382922e-16,-1.850371707708594e-17,7.566714237189022e-05
1.0093029452946578e-15,8.057620637364894e-16,-1.850371707708594e-17,0.00010692241242513456
9.907992282209175e-16,8.427694978888604e-16,0.0,0.00015475293589824676
1.0000510867628004e-15,8.150139222714342e-16,1.850371707708594e-17,8.109001862097612e-05
1.0093029453046742e-15,8.057620637310978e-16,-5.551115123125783e-17,0.00010172012327745986
1.0000510867694568e-15,8.520213564220209e-16,-3.700743415417188e-17,0.00014972293979407194
1.0185548038498626e-15,8.05762063727517e-16,-7.401486830834377e-17,7.619578742979578e-05
9.90799228237546e-16,8.335176393413588e-16,-5.551115123125783e-17,0.00010652175756713289
1.0185548038564803e-15,8.057620637239464e-16,-3.700743415417188e-17,0.00015439015052863688
9.907992282441502e-16,8.0576206372216635e-16,-1.850371707708594e-17,8.068481129350383e-05
9.722955111703559e-16,8.427694978745603e-16,1.8503717077085938e-17,0.00010224025745857388
1.000051086789269e-15,8.24265780795699e-16,0.0,0.0001502689745824153
1.0000510867925487e-15,8.427694978710119e-16,0.0,7.668716300822738e-05
1.009302945334363e-15,8.427694978692425e-16,-2.7755575615628914e-17,0.00010615590192558314
1.009302945337629e-15,8.4276949786747525e-16,-3.700743415417188e-17,0.00015406118845894928
9.815473697252577e-16,8.1501392225008205e-16,-1.850371707708594e-17,8.031374680471467e-05
9.630436526514241e-16,8.150139222483209e-16,-4.625929269271485e-17,0.00010272470999842403
1.0185548038859273e-15,8.150139222465609e-16,-2.7755575615628914e-17,0.0001507792399877422
1.0000510868120803e-15,8.242657807833474e-16,-3.700743415417188e-17,7.714403214405754e-05
9.907992282767698e-16,8.242657807815935e-16,-2.7755575615628914e-17,0.00010582216319524698
9.722955112029092e-16,8.335176393183845e-16,-2.7755575615628914e-17,0.00015376341318115678
1.0000510868217594e-15,8.33517639316636e-16,0.0,7.997420576953159e-05
9.722955112093434e-16,8.150139222378041e-16,0.0,0.00010317611292683903
9.90799228289634e-16,8.05762063697518e-16,-2.7755575615628914e-17,0.0001512563481183799
9.53791794138664e-16,8.242657807728631e-16,-3.700743415417188e-17,7.756895362010409e-05
9.44539935603314e-16,8.150139222325813e-16,-6.476300976980079e-17,0.00010551805953300453
9.630436526835876e-16,7.965102051537593e-16,-3.700743415417188e-17,0.0001534943857374552
9.907992283023991e-16,8.057620636905682e-16,-5.551115123125783e-17,7.966376436181203e-05
9.815473697670299e-16,8.057620636888377e-16,-3.700743415417188e-17,0.00010359690385205837
9.722955112316553e-16,8.242657807641955e-16,-1.850371707708594e-17,0.0001517027186337687
9.352880770806453e-16,8.520213563780991e-16,-2.7755575615628914e-17,7.796429687077902e-05
9.907992283150598e-16,8.057620636836612e-16,-9.25185853854297e-18,0.00010524129482227201
9.26036218548409e-16,8.057620636819394e-16,-3.700743415417188e-17,0.00015325185034985179
9.8154736978281e-16,7.780064880645926e-16,-3.700743415417188e-17,7.938018003814673e-05
9.630436527088617e-16,7.872583466014188e-16,0.0,0.00010398934008677743
9.445399356349074e-16,8.242657807538781e-16,-3.700743415417188e-17,0.00015212059269139404
9.722955112536625e-16,8.427694978292532e-16,-1.850371707708594e-17,7.833225573103439e-05
9.907992283338668e-16,8.0576206367337195e-16,-7.401486830834377e-17,0.00010498974513798859
9.722955112598934e-16,8.150139222102082e-16,-3.700743415417188e-17,0.00015303372093517848
1.0000510868786284e-15,8.335176392855908e-16,-1.850371707708594e-17,7.912137825241667e-05
9.075325014963e-16,8.242657807453465e-16,-3.700743415417188e-17,0.00010435551180252685
9.352880771150235e-16,8.335176392821907e-16,0.0,0.0001525120459885795
9.815473698108284e-16,8.057620636648651e-16,1.850371707708594e-17,7.86748612988535e-05
9.537917941982814e-16,7.965102051246274e-16,-9.25185853854297e-17,0.00010476144608675371
9.53791794201357e-16,7.780064880458499e-16,-9.25185853854297e-18,0.00015283806868142836
9.630436527429716e-16,7.87258346582703e-16,-9.25185853854297e-18,7.88854400711427e-05
9.445399356689499e-16,8.242657807351872e-16,0.0,0.00010469735424096877
9.537917942105539e-16,8.150139221949592e-16,9.25185853854297e-18,0.00015287900084447938
9.445399356750636e-16,8.33517639270362e-16,-3.700743415417188e-17,7.899399381615048e-05
9.537917942166534e-16,8.057620636530528e-16,-1.850371707708594e-17,0.00010455458107338766
9.630436527582375e-16,7.965102051128329e-16,-6.476300976980079e-17,0.0001526631103895549
9.352880771456453e-16,8.150139221882421e-16,-9.25185853854297e-18,7.867059080322602e-05
9.445399356872173e-16,7.965102051094834e-16,9.251858538542969e-18,0.00010501665910605601
8.982806429975286e-16,8.15013922184898e-16,-1.850371707708594e-17,0.00015322323740247663
9.445399356932594e-16,8.057620636446849e-16,-1.850371707708594e-17,7.929139376431606e-05
9.167843600806434e-16,7.687546294888462e-16,-1.850371707708594e-17,0.00010436747041070061
9.075325015451063e-16,7.965102051028108e-16,-1.1102230246251565e-16,0.00015250719781807057
9.445399357022808e-16,7.965102051011479e-16,-2.7755575615628914e-17,7.847518933377534e-05
9.445399357052757e-16,8.057620636380311e-16,9.25185853854297e-18,0.00010531508499668919
9.260362186311785e-16,8.150139221749165e-16,-5.551115123125783e-17,0.000153546404089098
9.167843600956207e-16,8.057620636347184e-16,-2.7755575615628914e-17,7.956867208754711e-05
9.260362186371415e-16,7.872583465559784e-16,-3.700743415417188e-17,0.0001041985612251493
9.260362186401145e-16,7.687546294772413e-16,-4.625929269271485e-17,0.0001523688076603847
9.352880771816246e-16,7.780064880141343e-16,-2.7755575615628914e-17,7.82977182696901e-05
9.075325015689573e-16,7.872583465510301e-16,-2.0543252740130515e-33,0.00010559416726522994
9.260362186489984e-16,8.242657807035566e-16,-6.476300976980079e-17,0.00015385002722200346
9.44539935729035e-16,7.965102050862854e-16,-9.25185853854297e-18,7.982731972251162e-05
9.35288077193437e-16,8.242657807002738e-16,-3.700743415417188e-17,0.00010404641806228978
9.26036218657833e-16,8.150139221600924e-16,-9.25185853854297e-18,0.00015224653229618885
9.167843601222258e-16,8.242657806969991e-16,-2.7755575615628914e-17,7.813677481437897e-05
8.705250674324369e-16,8.150139221568217e-16,-2.7755575615628914e-17,0.00010585532704242505
9.260362186666176e-16,7.872583465395598e-16,-2.7755575615628914e-17,0.00015413552001663973
8.982806430539077e-16,8.242657806921016e-16,-3.700743415417188e-17,8.006871646146571e-05
9.26036218672449e-16,7.780064879977594e-16,-5.551115123125783e-17,0.00010390971424486052
9.167843601368126e-16,7.96510205073219e-16,-3.700743415417188e-17,0.00015213907122276483
9.075325016011704e-16,8.057620636101383e-16,0.0,7.79910622546595e-05
9.26036218681151e-16,7.965102050699727e-16,-9.25185853854297e-18,0.00010609987968356251
9.352880772225856e-16,7.595027709141818e-16,0.0,0.0001544041909250549
8.98280643071299e-16,7.687546294511062e-16,-4.625929269271485e-17,8.029413912525856e-05
9.075325016127227e-16,7.965102050651196e-16,-3.700743415417188e-17,0.00010378722373421905
9.260362186926822e-16,8.057620636020485e-16,-4.625929269271485e-17,0.00015204522310996237
9.075325016184642e-16,7.780064879848086e-16,-3.700743415417188e-17,7.785938211901198e-05
8.890287845442443e-16,7.595027709061123e-16,-5.551115123125783e-17,0.0001063290425152431
8.890287845471041e-16,7.595027709045042e-16,-6.476300976980079e-17,0.0001546572513157832
9.167843601655853e-16,7.595027709028981e-16,-2.7755575615628914e-17,8.05047691502733e-05
8.982806430913463e-16,7.687546294398378e-16,-7.401486830834377e-17,0.0001036778137141168
9.075325016327326e-16,8.242657806694941e-16,-3.700743415417188e-17,0.0001519638783787703
9.075325016355715e-16,7.68754629436636e-16,0.0,7.774062685369525e-05
8.982806430998628e-16,7.687546294350383e-16,-1.850371707708594e-17,0.00010654394215466962
8.890287845641468e-16,7.409990538178126e-16,-5.551115123125783e-17,0.00015489582265277302
8.890287845669684e-16,7.687546294318481e-16,-1.850371707708594e-17,8.070169970266442e-05
9.075325016468725e-16,7.595027708917126e-16,-2.0543252740130515e-33,0.00010358043759572412
8.520213504184268e-16,7.68754629428665e-16,-1.850371707708594e-17,0.0001518940124215852
8.982806431139497e-16,7.780064879656204e-16,-1.850371707708594e-17,7.763377308306845e-05
8.890287845782087e-16,7.595027708869481e-16,-2.7755575615628914e-17,0.00010674562113730493
9.075325016580909e-16,7.595027708853632e-16,-2.0543252740130515e-33,0.00015512094316258104
9.075325016608817e-16,8.057620635764958e-16,-6.476300976980079e-17,8.0885942157652e-05
8.98280643125127e-16,8.057620635749141e-16,-5.551115123125783e-17,0.00010349412864683465
8.89028784589366e-16,7.409990538035344e-16,-7.401486830834377e-17,0.0001518346791870739
8.890287845921441e-16,7.595027708790439e-16,-4.625929269271485e-17,7.75378753388969e-05
9.260362187490873e-16,7.502509123389258e-16,-5.551115123125783e-17,0.00010693504420720099
8.520213504435111e-16,7.595027708758955e-16,-3.700743415417188e-17,0.00015533357395913945
9.16784360216074e-16,7.317471952586949e-16,-1.850371707708594e-17,8.105843219921802e-05
8.982806431417448e-16,7.872583464883826e-16,-2.7755575615628914e-17,0.00010341799398939675
8.890287846059543e-16,7.595027708711865e-16,-2.0543252740130515e-33,0.00015178500534825316
8.89028784608702e-16,7.595027708696207e-16,9.25185853854297e-18,7.745206018995975e-05
8.705250675343577e-16,7.687546294065994e-16,-9.25185853854297e-18,0.00010711310406920913
8.797769260756386e-16,7.59502770866494e-16,3.700743415417188e-17,0.0001555346047522338
8.890287846169165e-16,7.687546294034752e-16,-9.25185853854297e-18,8.122003543852734e-05
8.890287846196442e-16,7.224953367092023e-16,-5.551115123125783e-17,0.00010335120910039885
8.427694919296508e-16,7.780064879389041e-16,-1.850371707708594e-17,0.00015174418487391643
8.797769260865413e-16,7.409990537831759e-16,0.0,7.73755209611886e-05
8.705250675507114e-16,7.409990537816231e-16,-9.25185853854297e-18,0.00010728062673164189
8.982806431690508e-16,7.595027708571568e-16,1.850371707708594e-17,0.00015572485917318173
8.427694919404961e-16,7.317471952399781e-16,-3.700743415417188e-17,8.137155259074098e-05
8.70525067558824e-16,7.687546293926015e-16,-2.7755575615628914e-17,0.00010329301266229061
8.612732090229752e-16,7.409990537754264e-16,-5.551115123125783e-17,0.00015171147391094476
8.705250675642084e-16,7.78006487928054e-16,0.0,7.730751261573068e-05
8.427694919512669e-16,7.780064879265107e-16,-4.625929269271485e-17,0.00010743837644480385
8.705250675695744e-16,7.224953366937117e-16,-1.850371707708594e-17,0.0001559050996610417
8.335176334180773e-16,7.595027708463443e-16,-5.551115123125783e-17,8.151372436004017e-05
8.520213504978348e-16,7.4099905376772e-16,-2.7755575615628914e-17,0.000103242701881865
8.79776926116131e-16,7.317471952276407e-16,-3.700743415417188e-17,0.0001516861861629094
8.612732090417072e-16,7.595027708417356e-16,-5.551115123125783e-17,7.724734722709778e-05
8.7977692612145e-16,7.502509123016599e-16,-1.850371707708594e-17,0.00010758706037502914
8.612732090470144e-16,7.687546293772147e-16,0.0,0.00015607603199105678
9.075325017423785e-16,7.409990537600564e-16,9.25185853854297e-18,8.164723586515663e-05
8.520213505137655e-16,7.31747195219986e-16,-1.850371707708594e-17,0.00010319962800441052
8.7052506759348955e-16,7.595027708340889e-16,-2.7755575615628914e-17,0.0001516676885344169
8.705250675961233e-16,7.59502770832564e-16,-3.700743415417188e-17,7.71943896420458e-05
8.797769261372969e-16,7.409990537539549e-16,-4.625929269271485e-17,0.00010772733273205726
8.705250676013786e-16,7.132434781368055e-16,-1.850371707708594e-17,0.00015623830953899673
8.612732090654576e-16,7.502509122894577e-16,-2.7755575615628914e-17,8.177272080513681e-05
8.520213505295308e-16,7.780064879035689e-16,-1.850371707708594e-17,0.00010316319234871806
8.150139163779686e-16,7.59502770824967e-16,-7.401486830834377e-17,0.00015165539714500763
8.427694919962048e-16,7.502509122849098e-16,-2.7755575615628914e-17,7.714805354752404e-05
8.520213505373529e-16,6.947397610521381e-16,-9.25185853854297e-18,0.00010785979884862508
8.427694920014085e-16,7.502509122818849e-16,0.0,0.00015639253712439725
8.427694920040012e-16,7.78006487896004e-16,-2.0543252740130515e-33,8.189076531309595e-05
8.705250676222189e-16,7.502509122788672e-16,-2.7755575615628914e-17,0.0001031328424534893
8.520213505477191e-16,7.409990537388175e-16,0.0,0.00015164877357710818
8.335176334732153e-16,7.687546293529416e-16,0.0,7.710779777378148e-05
8.520213505528768e-16,7.872583464285237e-16,-9.25185853854297e-18,0.00010798501874202409
8.335176334783611e-16,7.409990537343073e-16,1.850371707708594e-17,0.000156539274659901
8.335176334809294e-16,7.5025091227135e-16,-3.700743415417188e-17,8.200191149319994e-05
8.520213505605795e-16,7.872583464240234e-16,-4.625929269271485e-17,0.00010310806863503493
8.427694920245963e-16,7.502509122683538e-16,-1.850371707708594e-17,0.0001516473214623754
8.705250676427803e-16,7.409990537283155e-16,-2.7755575615628914e-17,7.707312285451031e-05
8.427694920297001e-16,7.317471951882782e-16,-3.700743415417188e-17,0.00010810351053603632
8.427694920322458e-16,7.317471951867853e-16,-1.850371707708594e-17,0.00015667904047833334
8.335176334962457e-16,7.595027708009236e-16,-2.7755575615628914e-17,8.210666072272907e-05
8.150139164216984e-16,7.132434781067196e-16,-6.476300976980079e-17,0.00010308840073615802
8.797769261940316e-16,7.224953366437752e-16,-2.0543252740130515e-33,0.0001516505832871407
8.427694920423883e-16,7.224953366422884e-16,-5.551115123125783e-17,7.704356795601959e-05
8.24265774967827e-16,7.59502770794975e-16,-2.7755575615628914e-17,0.00010821575359411423
8.520213505859782e-16,7.132434781007766e-16,-5.551115123125783e-17,0.00015681231450115205
8.24265774972866e-16,7.132434780992951e-16,-2.7755575615628914e-17,8.220547670128332e-05
8.242657749753769e-16,7.59502770790529e-16,-4.625929269271485e-17,0.00010307340514976331
8.335176335164272e-16,7.409990537119637e-16,-3.700743415417188e-17,0.00015165813743458885
8.242657749803895e-16,7.224953366334014e-16,-9.25185853854297e-18,7.701870788743536e-05
8.427694920599765e-16,7.224953366319253e-16,-1.850371707708594e-17,0.00010832219140256986
8.335176335239277e-16,7.224953366304499e-16,-2.7755575615628914e-17,0.00015693954103197617
8.24265774987876e-16,7.502509122446064e-16,1.850371707708594e-17,8.229878828108024e-05
8.61273209144535e-16,7.224953366275054e-16,-2.7755575615628914e-17,0.00010306268202857493
7.965101993772191e-16,7.595027707802075e-16,-2.7755575615628914e-17,0.00015166959548447022
8.150139164567836e-16,7.595027707787389e-16,-3.700743415417188e-17,7.699815045661942e-05
8.427694920748872e-16,7.50250912238728e-16,-2.7755575615628914e-17,0.00010842323431497945
8.42769492077357e-16,7.317471951601765e-16,-2.7755575615628914e-17,0.0001570611314236252
8.242657750027379e-16,7.224953366201687e-16,0.0,8.238699209606785e-05
8.520213506208322e-16,7.132434780801631e-16,-6.476300976980079e-17,0.00010305586273337352
8.427694920847477e-16,7.409990536943311e-16,-3.700743415417188e-17,0.00015168459965573828
8.242657750101163e-16,7.595027707699566e-16,-2.7755575615628914e-17,7.698153391403206e-05
7.872583408583948e-16,7.595027707684982e-16,-5.551115123125783e-17,0.00010851926193904311
8.150139164764713e-16,7.409990536899544e-16,-3.700743415417188e-17,0.0001571774665961619
7.965101994018293e-16,7.317471951499563e-16,-1.850371707708594e-17,8.247045494005698e-05
8.150139164813534e-16,7.13243478071415e-16,-3.700743415417188e-17,0.0001030526074844183
8.242657750223298e-16,7.409990536855907e-16,-4.625929269271485e-17,0.0001517028204657966
8.427694921018479e-16,7.317471951455962e-16,-2.0543252740130515e-33,7.696852468571816e-05
7.872583408730178e-16,7.224953366056036e-16,-2.7755575615628914e-17,0.00010861062553688633
7.872583408754415e-16,7.409990536812409e-16,-5.551115123125783e-17,0.00015728889926667976
7.872583408778591e-16,7.409990536797924e-16,9.25185853854297e-18,8.254951605324239e-05
7.965101994188164e-16,7.409990536783466e-16,-6.476300976980079e-17,0.00010305260310933319
7.872583408826855e-16,7.502509122154443e-16,1.850371707708594e-17,0.00015172395462857962
8.24265775039267e-16,7.22495336598372e-16,-5.551115123125783e-17,7.695881521174145e-05
8.427694921187552e-16,7.317471951354722e-16,-9.25185853854297e-18,0.00010869765011464508
8.150139165055252e-16,7.409990536725749e-16,-9.25185853854297e-18,0.00015739575609779481
8.057620579693801e-16,7.409990536711354e-16,0.0,8.262448920450102e-05
8.150139165103146e-16,7.132434780540694e-16,-2.7755575615628914e-17,0.00010305556107135304
7.780064823585322e-16,7.224953365911753e-16,9.25185853854297e-18,0.00015174772295716788
7.780064823609147e-16,7.409990536668256e-16,-5.551115123125783e-17,7.695212197325148e-05
7.872583409018371e-16,7.132434780497627e-16,-3.700743415417188e-17,0.00010878063638819672
8.057620579813014e-16,6.947397609712432e-16,0.0,0.0001574983396083714
7.965101994451337e-16,6.854879024312686e-16,-5.551115123125783e-17,8.269566453469166e-05
8.057620579860462e-16,6.854879024298389e-16,0.0,0.0001030612155698241
8.057620579884082e-16,7.317471951211256e-16,0.0,0.0001517738686193437
7.965101994522262e-16,7.409990536582407e-16,-4.625929269271485e-17,7.694818363748962e-05
7.872583409160446e-16,7.224953365797287e-16,-2.7755575615628914e-17,0.00010885986264869919
7.872583409183989e-16,7.224953365783038e-16,-3.700743415417188e-17,0.0001575969300265579
7.965101994592908e-16,7.224953365768796e-16,-5.551115123125783e-17,8.276331044091801e-05
7.965101994616355e-16,7.2249533657545685e-16,-2.7755575615628914e-17,0.00010306932178320708
7.872583409254375e-16,7.039916194969503e-16,-3.700743415417188e-17,0.00015180215531630277
7.780064823892363e-16,7.2249533657261705e-16,-9.25185853854297e-18,7.694675941484423e-05
7.8725834093011355e-16,7.317471951097415e-16,-6.476300976980079e-17,0.00010893558638315658
7.965101994709865e-16,7.224953365697806e-16,-2.0543252740130515e-33,0.0001576917869253119
7.687546238576859e-16,6.947397609527365e-16,-1.850371707708594e-17,8.282767512953475e-05
7.87258340937099e-16,7.50250912182579e-16,-9.25185853854297e-18,0.00010307965429022261
7.965101994779648e-16,7.224953365655367e-16,-1.850371707708594e-17,0.00015183236581601484
7.872583409417359e-16,7.317471951026668e-16,-4.625929269271485e-17,7.694762740582671e-05
7.965101994825908e-16,7.317471951012558e-16,-5.551115123125783e-17,0.00010900804593171817
7.872583409463604e-16,7.039916194842169e-16,1.850371707708594e-17,0.00015778315080899148
7.780064824101261e-16,7.409990536369813e-16,-2.7755575615628914e-17,8.288898819508628e-05
7.780064824124269e-16,7.409990536355742e-16,-3.700743415417188e-17,0.00010309200557347615
7.965101994918108e-16,7.317471950956249e-16,-9.25185853854297e-18,0.00015186430038679336
7.780064824170223e-16,6.854879024015048e-16,-9.25185853854297e-18,7.695058326712993e-05
7.687546238807731e-16,6.66984185323015e-16,0.0,0.00010907746184879503
7.59502765344518e-16,7.317471950914141e-16,4.625929269271485e-17,0.00015787124449839171
7.687546238853449e-16,7.409990536285557e-16,-1.850371707708594e-17,8.29474620034915e-05
7.96510199503256e-16,7.132434780115278e-16,1.2952601953960156e-16,0.00010310618463751078
7.965101995055352e-16,7.317471950872147e-16,5.5511151231257815e-17,0.00015189777550608617
7.780064824307234e-16,7.224953365472733e-16,4.718447854656912e-16,7.695543877028475e-05
7.595027653559065e-16,6.762360438531625e-16,6.476300976980076e-16,0.00010914403829638396
7.595027653581746e-16,7.132434780059393e-16,1.850371707708591e-15,0.00015795627450820214
7.872583409760695e-16,7.409990536201739e-16,2.895831722563942e-15,8.300329299384016e-05
7.78006482439787e-16,7.039916194646107e-16,7.114679216139495e-15,0.00010312201574372241
7.965101995191297e-16,7.31747195078847e-16,1.2998861246652715e-14,0.00015193262258943668
7.872583409828395e-16,6.669841853076566e-16,2.9383902718411664e-14,7.696202059613584e-05
7.595027653694612e-16,7.039916194604391e-16,5.775010099758209e-14,0.00010920796423325311
7.780064824487936e-16,7.039916194590505e-16,1.266301878170226e-13,0.00015803843222810188
7.872583409895815e-16,7.224953365347497e-16,2.609116626453866e-13,8.305666288394284e-05
7.780064824532759e-16,7.317471950719071e-16,5.686654850712407e-13,0.00010313933724670938
7.687546239169684e-16,7.409990536090656e-16,1.2089125996544253e-12,0.0001519686868352667
7.687546239192038e-16,6.94739760914967e-16,2.6491031590515114e-12,7.697016922516045e-05
7.780064824599767e-16,6.947397609135855e-16,5.762270290519846e-12,0.00010926941461323506
7.687546239236585e-16,7.132434779892903e-16,1.2763012868635738e-11,0.0001581178950863967
7.780064824644251e-16,7.224953365264525e-16,2.829077712761681e-11,8.310773980016528e-05
7.409990483124723e-16,7.317471950636174e-16,6.348515231654023e-11,0.00010315800049396407
7.409990483146887e-16,7.317471950622399e-16,1.4309050239068698e-10,0.0001520058261795265
7.965101995481607e-16,6.76236043829605e-16,3.25569478684375e-10,7.697973779800694e-05
7.780064824732824e-16,7.03991619443859e-16,7.449907537519771e-10,0.00010932855142590275
7.595027653984023e-16,7.224953365195708e-16,1.717445470111393e-09,0.00015819482759863533
7.687546239391476e-16,6.947397609025687e-16,3.97798334455869e-09,8.31566792644119e-05
7.780064824798903e-16,7.039916194397392e-16,9.241731448193246e-09,0.00010317786883473989
7.780064824820881e-16,7.224953365154549e-16,2.1388795676070555e-08,0.00015204391025190164
7.687546239457386e-16,7.132434779755418e-16,4.8640109351853273e-08,7.699059123589807e-05
7.317471897937547e-16,6.854879023585444e-16,1.0522889572518198e-07,0.00010938552464597666
7.687546239501122e-16,7.1324347797280575e-16,2.02206013499155e-07,0.00015826938232792572
7.409990483366676e-16,7.22495336509983e-16,3.0177834359269994e-07,8.32036252340745e-05
7.502509068773911e-16,7.039916194315317e-16,2.774174930116423e-07,0.00010319881663781192
7.595027654181098e-16,7.132434779687101e-16,9.722954409944938e-08,0.00015208281951140462
7.595027654202828e-16,7.03991619428804e-16,7.236358729547301e-10,7.700260524596164e-05
7.409990483453663e-16,7.039916194274412e-16,1.0145401875857273e-07,0.0001094404731798273
7.780064825017038e-16,6.854879023489951e-16,1.6895318301601254e-07,0.00015834170076013785
7.317471898111536e-16,7.13243477963264e-16,6.387054075400216e-08,8.324871084232097e-05
7.502509068904018e-16,6.762360438077337e-16,2.4742578299184786e-09,0.00010322072854382538
7.87258341046729e-16,7.039916194220046e-16,8.389517405186522e-08,0.0001521224443863328
7.595027654332528e-16,6.669841852664766e-16,9.628372238712055e-08,7.701566554699566e-05
7.595027654354054e-16,7.502509121120078e-16,1.2275576987709397e-08,0.00010949352568290033
7.687546239760956e-16,7.224953364950238e-16,2.2190539240778332e-08,0.00015841191420158044
7.595027654396963e-16,6.947397608780415e-16,7.483191057564425e-08,8.329205935800361e-05
7.317471898262079e-16,7.13243477953775e-16,3.268521689258592e-08,0.00010324349859312549
7.409990483668897e-16,7.039916194138807e-16,1.6711911643172726e-09,0.0001521626845249517
7.502509069075675e-16,7.132434779510743e-16,4.3671449668534884e-08,7.702966705822464e-05
7.317471898326135e-16,7.224953364882682e-16,3.890907042590732e-08,0.00010954480132916006
7.317471898347428e-16,7.132434779483771e-16,9.522480110748866e-10,0.00015848014446087313
7.13243472759782e-16,6.947397608699439e-16,2.062445508757615e-08,8.333378484413117e-05
7.409990483775316e-16,6.762360437915113e-16,3.44950250819131e-08,0.00010326702949997112
7.595027654567369e-16,7.132434779443384e-16,5.458118170243112e-09,0.00015220344801655298
7.409990483817684e-16,6.577323267117366e-16,7.533645977917897e-09,7.704451320313723e-05
7.31747189845339e-16,7.22495336480194e-16,2.589032801231847e-08,0.0001095944105610336
7.224953313089039e-16,6.669841852475957e-16,9.274446787322338e-09,0.00015854650464475857
7.502509069266396e-16,6.947397608618837e-16,1.663718910043805e-09,8.337399289325396e-05
7.409990483902021e-16,7.039916193990868e-16,1.7107795461437494e-08,0.00010329123196734694
7.59502765469388e-16,7.039916193977481e-16,1.0902695570103197e-08,0.00015224465077081652
7.317471898558571e-16,6.762360437807807e-16,2.8061562332336476e-11,7.706011525149133e-05
7.13243472780865e-16,6.577323267023575e-16,9.949383983142915e-09,0.00010964245569359705
7.132434727829571e-16,6.947397608551937e-16,1.0545748096442815e-08,0.00015861109974185048
